Mes,Turno,No_Colada,GPO_CH,TCM,No_Cargas,C_Arrabio,C_Primeras,C_Segundas,C_Triturado,C_Retornos,Cumpl_CM,Cons_Chorreadura,Cons_Ri,Rendimiento_Teo,Altura_Banda,Tiempo_Caida_Banda,TPQB,Rendimiento_Real,ENERGÍA,CONSUMO_C,O2_INSTANTANEO,O2_TCM,CONSUMO_CAL_SIDER,CONSUMO_CAL_DOLOM,BALANCE_02_C,VAC_TO_VAC,COBERTURA_DE_ARCO,POWER_ON,AUXILIARES,DEMORAS,POTENCIA,FACTOR_O2,VELOCIDAD_DE_FUSIÓN,TIEMPO_VACIADO,REMANENTE_HF,ACERO_VACIADO,O2_VACIADA,TON_Hr_ACERO LIQUIDO,TEMPERATURA_VACIADO,MgO_ESCORIA,FeO_ESCORIA,CaO,SiO2,Al2O3,IB3,IB4,RESULTADO,coladas ,TEMPERATURA
Marzo,1,48617,1A,155.0099945,Hibrida,13.99909683,61.27991742,8.038191084,14.19263273,2.490161925,42.35719696,8.038191084,47.79046513,92.95051932,39,23,128.1872,82.7,390.297414,21.1986331,146,32.26888702,18.19237533,14.51519308,1.52221546,46.48333121,60.29304878,34.21666718,7.19999886,5.06666517,106.0886307,2.102724,4530.248189,4,121,142,835,183.2915107,1665,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,24.93,48617,1067
Marzo,2,48618,1A,161.3000031,Hibrida,13.39119653,61.00433974,8.33849969,14.78611283,2.479851209,41.46611344,8.33849969,44.32734036,92.86267824,45,24,161.76024,100.29,398.6360743,18.89646585,134,29.97520092,17.60694325,13.94916279,1.586286089,48.06665898,58.86635623,35.83332825,7.38333273,4.849998,107.6651306,1.985438,4501.396073,4.2,113,143,714,178.502109,1635,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,22.06,48618,986
Marzo,2,48619,1A,157.5800018,Hibrida,16.56301561,64.20865592,8.313237721,8.313237721,2.601853027,35.56527561,8.313237721,40.671405,93.11968524,41,27,157.02932,99.65,390.2779495,16.53763149,139,29.97207733,16.88031456,15.03997952,1.812356101,258.5966606,63.78234568,33.83333206,8.09999847,216.6633301,109.0640564,2.264509,4657.537175,5,130,139,834,32.25099651,1617,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,25.63,48619,848
Marzo,2,48620,1A,168.4799957,Hibrida,12.14981007,56.55270655,8.060303894,13.11728395,10.11989554,46.89025287,8.060303894,36.50878443,92.85588794,55,28,126.33056,74.98,361.4672456,11.74620163,130,25.97934539,17.15337175,13.35470119,2.211723092,99.72000027,65.00322581,33.66666794,7.96666622,58.08666611,108.5346375,3.721523,5004.35612,5,117,144,829,86.64259904,1633,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,28.68,48620,803
Marzo,2,48621,1A,153.4199982,Hibrida,11.02203103,64.35275714,8.799374267,4.823360709,11.00247686,35.90676013,8.799374267,39.50593143,93.36110025,52,24,144.49052,94.18,382.6098338,16.87524463,156,32.74019072,18.83717921,14.66562395,1.940131325,46.38332891,64.82836788,32.09999847,6.91666508,7.36666536,109.7196274,2.307261,4779.439423,4.3,112,141,885,182.3931184,1649,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,9.52,48621,878
Marzo,2,48622,1A,155.0399933,Hibrida,12.43550052,61.93885449,8.707430341,3.934468524,12.98374613,32.08410435,8.707430341,34.4620743,93.35900413,51,28,145.83865,94.07,384.4169413,16.60861785,135,28.5797226,18.64035168,14.51238453,1.720776699,56.66666365,69.51655969,32.61666489,7.98333311,16.06666565,109.6372147,2.579908,4753.398111,5,110,139,893,147.1764784,1637,9.55,39.3,31.23,8.8,3.41,2.5577,3.34,25.63,48622,657
Marzo,2,48623,1A,154.9400024,Hibrida,12.15309152,60.67510004,8.738866658,5.421453466,13.01148832,33.86544056,8.738866658,32.85788047,93.24809604,53,25,145.83865,94.13,370.465981,15.67058191,156,31.79295161,16.84523015,14.65083235,2.028830313,47.33333349,68.33479416,31.4833374,6.98333216,8.86666393,109.3912277,2.75797,4921.333481,4.1,98,144,908,182.5352107,1650,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,27.53,48623,744
Marzo,2,48624,1A,163.4199982,Hibrida,11.48574226,59.33178314,9.545955207,8.107942724,11.52857667,38.74721664,9.545955207,35.49137193,92.97368743,56,24,145.83865,89.24,352.4660424,14.3923634,139,26.62464844,15.42038935,14.13535691,1.849914966,48.44999527,63.04139785,31.08333015,13.46666622,3.8999989,111.1849899,3.969402,5257.480372,4,97,141,754,174.6130201,1655,10.52,30.48,30.11,8.22,7.23,1.9489,2.63,40.31,48624,897
Marzo,2,48625,1A,166.1900024,Hibrida,11.93814309,60.08785125,9.013779409,6.474517119,12.48570913,35.67424369,9.013779409,35.71815392,93.1701065,49,25,148.9416,89.62,358.6256641,14.65792144,158,30.22444146,15.58457165,14.08026936,2.061986864,45.51666069,67.026781,31.61666298,6.49999905,7.39999866,113.1048813,3.292842,5256.40554,3.8,98,139,720,183.2296103,1636,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,39.52,48625,843
Marzo,2,48626,1A,161.7599945,Hibrida,11.8756182,59.384273,8.518793274,7.974777448,12.24653808,37.8583345,8.518793274,35.70722057,93.16827399,48,24,145.83865,90.16,350.5192997,12.88328431,161,30.27324534,17.495055,13.90949602,2.349808061,45.41666413,73.30621547,30.38333321,6.41666603,8.61666489,111.9692917,3.555307,5323.971317,3.8,96,139,953,183.6330378,1663,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,51.31,48626,697
Marzo,2,48627,1A,164.6000061,Hibrida,11.53705954,61.93803159,8.238153098,7.897934386,10.38882139,40.43930113,8.238153098,39.963548,93.2709599,57,26,142.7357,86.72,351.1543005,14.9392461,150,28.12272071,15.67436151,13.66950132,1.88247255,46.16666459,69.16707317,30.78333282,7.71666574,7.66666603,112.658371,3.804599,5347.049556,4.8,89,139,889,180.6498276,1660,10.11,33.68,30.22,7.85,6.23,2.1463,2.86,59.04,48627,786
Marzo,1,48628,1A,163.2299957,Hibrida,10.15132022,62.96636648,8.331801752,6.310114562,12.24039699,36.39283918,8.331801752,38.12411934,93.35869632,58,29,142.53222,87.32,381.6700461,16.65747762,138,28.44452687,17.46002619,13.7842312,1.707613093,54.7333312,66.41853234,33.58333206,7.2833333,13.86666584,111.3052292,2.68874,4860.446707,3.7,89,138,816,151.278934,1633,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,32.15,48628,713
Marzo,1,48629,1A,155.0399933,Hibrida,10.85526316,65.67337461,8.939628483,5.998452012,8.533281734,41.60173715,8.939628483,42.50515996,93.29050568,45,26,143.44776,92.52,404.4117822,17.44711118,136,29.70201367,18.44685322,14.51238453,1.702402957,46.41666317,67.32153465,33.76666641,7.0666647,5.58333206,111.4116364,1.809244,4591.510201,3.5,107,140,844,180.969493,1634,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,31.79,48629,819
Marzo,1,48630,1A,153.4199982,Hibrida,11.7650893,68.37439708,9.105722852,7.169860514,3.584930257,37.7952897,9.105722852,46.14782949,93.17924651,46,23,134.29152,87.53,381.9580283,17.20766544,156,32.67501017,18.64163756,14.66562395,1.898863636,46.84999275,62.16653595,31.93332863,6.6999979,8.21666622,110.104393,2.331811,4804.384784,3.5,102,138,886,176.7342856,1660,10.67,34.07,29.85,7.12,6.45,2.1997,2.99,35.38,48630,881
Marzo,1,48631,1A,156.1499939,Hibrida,15.24175472,64.42523215,8.229266731,8.8376561,3.266090298,38.26709492,8.229266731,41.43451809,93.04707012,37,22,144.82122,92.74,382.3247027,13.94172325,133,27.37752268,18.31572278,14.40922246,1.96371153,44.26666284,69.02049608,32,8.36666489,3.89999795,111.9375,2.769618,4879.687309,5,104,144,866,195.1807398,1678,9.56,32.89,31.08,7.45,6.66,2.2027,2.88,33.48,48631,807
Marzo,1,48632,1A,156.199997,Hibrida,11.38284251,69.07810499,8.719590269,7.042253521,3.777208707,38.3405149,8.719590269,41.22919334,93.11126761,33,21,138.28483,88.53,380.9219024,16.44686332,141,28.67477649,18.18181854,14.40460976,1.743479953,96.13666725,75.87355263,31.70000267,6.5,57.93666458,112.6182938,2.693241,4927.444284,3.7,104,136,840,84.87916456,1663,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,51.49,48632,824
Marzo,1,48633,1A,154.2299957,Hibrida,12.93522661,72.29462491,8.351163846,4.538676003,1.88030863,30.15856992,8.351163846,45.12740712,93.3770343,39,25,150.03528,97.28,442.8451137,18.76418388,126,30.66199916,18.41405744,14.58860184,1.634070491,171.1333351,67.8309417,37.26667023,7.33333206,126.5333328,109.9642029,0.499148,4138.550474,4,113,142,767,49.78574159,1638,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,19.19,48633,512
Marzo,1,48634,1A,154.3300018,Hibrida,12.36311799,67.19367589,9.201062658,8.877081578,2.36506188,36.44992196,9.201062658,45.16296248,93.01833733,33,24,138.76808,89.92,414.6957768,18.89457633,152,34.27719781,18.59651374,14.5791484,1.814128944,48.15000295,67.93116727,34.66667175,8.18333244,5.29999876,110.7692108,1.267729,4451.826323,4.2,120,142,1072,176.9470297,1680,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,9.24,48634,689
Marzo,1,48635,1A,151.3000031,Hibrida,12.56444151,72.30667548,9.332452082,3.63516193,2.161269002,29.67363023,9.332452082,45.20819564,93.27243886,32,17,151.38336,100.06,318.5723663,12.78916035,124,21.09054815,18.8367478,14.87111669,1.649095607,41.71666717,62.45620915,25.60000038,8.01666641,8.10000038,112.96875,6.618018,5910.156281,4.6,100,139,857,199.9200935,1642,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,50.95,48635,646
Marzo,1,48636,1A,159.8399963,Hibrida,13.15690691,67.63013013,9.227977978,1.751751752,8.233233233,36.62830975,9.227977978,40.54054054,93.41141141,32,23,138.76808,86.82,387.8878968,17.05455495,151,31.46271343,17.51751792,14.0765769,1.844827586,45.29999542,69.36460957,33.14999771,7.79999781,4.3499999,112.217186,2.233186,4821.71968,3.5,100,138,785,182.7814754,1644,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,53.39,48636,693
Marzo,1,48637,1A,158.6000061,Hibrida,12.45271122,64.69104666,9.174022699,6.746532156,6.935687264,45.83163257,9.174022699,42.37074401,93.18095839,32,18,143.75309,90.64,348.6759008,12.68600203,126,23.64438749,18.22194129,14.18663249,1.863817097,42.48332978,63.10140647,29.69999886,7.03333187,5.74999905,111.7171631,4.630024,5340.06775,3.7,100,139,781,196.3122957,1645,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,34.48,48637,661
Marzo,1,48638,1A,159.2599945,Hibrida,12.21273389,59.33693332,8.539495165,10.54878815,9.362049479,45.0456964,8.539495165,34.22077107,92.97789778,44,20,145.58411,91.41,354.765804,15.57830017,131,25.1601164,17.89526622,14.12784175,1.615074567,40.79999828,65.45796703,30.41666603,7.48333311,2.89999914,111.4520416,4.10905,5235.945135,4.1,100,141,748,207.3529499,1641,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,34.48,48638,731
Marzo,1,48639,1A,167.6499939,Hibrida,12.13838354,67.10408589,7.813898002,5.72621533,7.217417238,44.56620445,7.813898002,43.66239189,93.48106174,34,24,162.06533,96.67,350.7307017,15.41306349,134,25.30867972,17.05935046,13.42081767,1.642027864,39.89999544,68.31443709,31.5166626,7.28333282,1.10000002,111.9407578,4.244365,5319.408214,3.9,100,151,779,227.0676951,1630,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,35.63,48639,634
Marzo,2,48640,1A,153.6799927,Hibrida,12.72123894,60.05986465,9.083810515,10.21603332,7.919052577,47.47824483,9.083810515,41.05934409,93.01535659,34,25,120.86228,78.65,345.5231815,16.13742919,177,33.24440554,12.62363413,15.03123445,2.060080645,57.88333178,51.45123367,28.73333359,7.18333292,21.96666527,110.8816834,3.387842,5348.491577,4,72,137,742,142.0097936,1629,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,18.07,48640,770
Marzo,2,48641,2,167.8600006,Hibrida,0,55.28416538,16.29333969,18.45585607,9.966638866,88.98222209,8.787084475,34.64792089,92.01846777,39,34,147.10272,87.63,394.971999,15.78100793,156,33.67687346,12.98701294,14.29762892,2.134012835,54.34999943,57.20299194,36.20000076,8.19999981,9.94999886,109.8894959,1.876005,4637.016494,5,95,146,1050,161.1775546,1632,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,15.35,48641,643
Marzo,2,48642,2,165.3200073,Hibrida,0,52.74014033,20.51173482,16.49528188,10.25284297,87.21015998,7.954270506,32.71231551,92.00840794,38,30,147.10272,88.98,372.6106779,15.17662648,163,32.64577644,13.18654672,14.88023162,2.151056198,47.3833313,62.21329114,33,6.08333206,8.29999924,111.9999924,2.620226,5009.697192,3.2,98,143,1040,181.0763356,1628,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,20.4,48642,527
Marzo,2,48643,2,166.9600067,Hibrida,0,52.23406804,17.38140872,9.22975563,21.15476761,75.12757435,7.013655966,29.16866315,92.80073071,38,23,154.33728,92.44,365.9559029,15.30306599,147,28.76137882,13.1169137,14.61427828,1.879452055,72.90000295,72.56920103,32.46667099,7.14999914,33.28333282,112.9157944,3.205482,5142.504655,4.1,98,145,1299,119.341559,1669,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,58.11,48643,535
Marzo,2,48644,2,164.2100067,1,0,52.15273126,24.35296267,12.79459229,10.69971378,80.4232866,7.880153462,27.36739541,91.87241946,40,25,127.81056,77.83,364.7767953,16.93563051,164,32.56196201,12.97119489,14.73722612,1.92268968,44.33332777,86.07086008,32.53332901,4.71666574,7.08333302,110.4713211,2.867554,5047.439402,3.4,99,146,942,197.5940098,1638,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,38.89,48644,688
Marzo,2,48645,2,163.7400055,Hibrida,0,60.50445829,14.3520215,15.36582387,9.777696348,90.24356129,8.183705875,37.47404422,92.41541468,46,27,151.92576,92.78,376.2061679,16.56895022,152,30.59118012,12.8862827,15.02381774,1.846295614,77.53333283,65.81397713,32.90000153,7,37.6333313,112.340416,2.678675,4976.899631,4,96,150,1077,116.0791065,1635,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,39.52,48645,539
Marzo,2,48646,2,169.4100037,Hibrida,0,58.8099876,21.31515259,9.356000236,10.51885957,80.55885099,7.833067706,29.00064931,92.26037424,39,29,149.51424,88.26,344.1355218,16.82899438,169,30.97219696,12.80916093,13.87167197,1.840406875,39.51666403,80.54474394,31.03333092,3.98333311,4.5,112.717514,3.681187,5458.969393,3,98,143,981,217.123591,1628,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,76.42,48646,739
Marzo,2,48647,2,171.3000031,1,0,61.57034442,20.29772329,9.136018681,8.995913602,83.22319448,7.974314069,31.4594279,92.33701109,37,25,115.75296,67.57,357.8517158,17.74080529,167,32.12492646,12.31757129,14.01050763,1.810793024,42.04999971,85.34053367,32.91666794,3.96666574,5.16666603,111.7366867,3.122132,5204.050524,2.8,118,148,979,211.1771715,1629,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,37.35,48647,736
Marzo,2,48648,5,173.0899963,Hibrida,0,0,36.33947657,29.92085042,33.739673,73.94907319,7.504766307,0,90.24790571,41,27,245.57312,141.88,335.0858006,12.11508489,157,28.58050785,14.44335347,16.11878248,2.359084406,61.16666794,63.22263648,31.36667061,6.83333206,22.96666527,110.9457855,4.305878,5518.277617,3.8,119,148,861,145.1771087,1644,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,75.94,48648,718
Marzo,2,48649,5,165.8000031,1,0,0,50.23522316,37.6960193,12.06875754,91.70301968,7.53920386,0,88.58854041,48,26,148.91136,89.81,367.9131416,13.2448731,156,30.31966169,15.68154374,16.82750271,2.289162113,46.58332824,81.53567708,32.16666412,4.86666584,9.54999828,113.7823639,2.976182,5154.404648,3.1,111,152,709,195.7781967,1611,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,58.8,48649,816
Marzo,1,48650,5,166.9900055,1,0,35.18174741,27.16929157,25.42068387,12.22827714,56.52643492,7.287861549,13.38403497,90.8822684,45,29,141.07392,84.48,361.6982934,13.76130262,130,24.97155436,16.46805144,14.73142056,1.81462141,38.79999745,80.81215686,31.93333244,5.16666508,1.69999993,113.4864349,3.862463,5229.33226,2.7,133,137,670,211.855684,1643,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,55.3,48650,902
Marzo,1,48651,3B,152.9299927,1,0,35.6633754,27.43085072,30.13143268,6.774341202,97.25302912,5.590793173,12.09703786,90.36461126,36,25.5,138.46144,90.54,435.4933838,20.3426414,135,32.04080452,18.04747356,16.02040226,1.575056252,41.25000143,53.98498845,36.1166687,5.13333273,0,110.6414566,0.707117,4234.332738,2.6,137,145,642,210.9090836,1610,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,11.39,48651,809
Marzo,1,48652,5,158.25,1,0,0,50.17377567,39.93680885,9.889415482,93.79185691,7.962085308,0,87.99494471,34,22.5,151.52384,95.75,362.0853081,11.99368088,154,28.90995261,16.30331754,14.97630332,2.410432034,51.81666815,81.99873239,29.60000229,20.61666679,1.59999907,116.1486435,3.322893,5346.28337,5,138,146,662,169.0575699,1629,10.32,32.08,29.64,8.56,6.54,1.9629,2.65,72.67,48652,831
Marzo,1,48653,5,150.699997,1,0,0,57.53151958,36.82813537,5.640345056,92.25641012,7.03384207,0,87.7478434,32,20,73.14944,48.54,354.3463907,11.36695444,150,27.60451283,16.72196451,15.72660948,2.428488033,38.41666483,80.51644042,27.66666603,6.78333282,3.96666598,115.8072128,3.760385,5446.987967,5,140,137,581,213.9696415,1632,10.77,30.88,28.2,8.78,7.56,1.7258,2.38,60.37,48653,868
Marzo,1,48654,5,155.1499939,Hibrida,0,0,57.33161457,32.87141476,9.796970674,92.47009759,8.991298743,0,87.88462778,31,11,146.29888,94.3,336.4486114,14.92749011,155,29.17821578,21.20528604,20.3673872,1.954663212,170.9666615,55.68683834,29.13332939,14.26666641,127.5666657,107.5057297,4.170967,5325.515386,5,129,147,656,51.58900528,1659,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,63.52,48654,712
Marzo,1,48655,5,150.6300049,1,0,0,51.19166169,42.62099183,6.187346478,92.25982968,8.703445529,0,87.62464317,35,21,143.6864,95.39,353.1832854,10.75482937,149,27.26548408,18.92053315,16.39779539,2.535185185,34.21666622,81.96606061,27.51666641,6.69999981,0,116.0024033,3.849801,5474.137115,4.7,130,135,728,236.7267444,1637,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,72.67,48655,789
Marzo,1,48656,5,150.5500031,1,0,0,58.78445699,38.19329127,3.022251744,85.82661536,6.84158087,0,87.55762205,41,21,135.84896,90.24,352.0425037,11.05280615,153,27.6453,19.06343369,20.39189597,2.501201923,33.65000105,84.45007704,27.10000229,6.54999876,0,117.3431625,3.838174,5555.350197,4.3,130,141,778,251.4115821,1655,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,74.18,48656,762
Marzo,1,48657,5,159.25,1,0,0,53.90894819,38.30455259,7.786499215,99.27350875,8.037676609,0,87.81915228,36,25,138.46144,86.95,361.0675039,11.32182104,161,31.21507064,18.02197802,19.27786499,2.757071547,40.90000081,81.83636364,30.78333664,6.81666517,3.299999,112.0736389,3.110116,5173.25337,5,138,137,444,200.9779911,1639,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,49.1,48657,749
Marzo,1,48658,5,164.4600067,1,0,0,53.8185577,37.60792898,8.573513316,98.38857364,8.178280433,0,87.86805302,37,25,143.6864,87.37,375.1671986,13.0244431,160,31.66727343,17.02541582,18.66715235,2.431372549,74.78333187,82.56056701,32.36666489,6.46666622,35.95000076,114.3769455,2.620459,5081.153936,4.6,138,138,804,110.7198595,1616,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,52.54,48658,752
Marzo,1,48659,5,145.6300049,1,0,34.40225228,41.28956946,17.44146124,6.866717023,61.63894213,9.098400055,23.55283939,90.17468928,30,12,156.7488,107.63,302.1355389,12.25022276,121,20.46281604,19.57014286,21.01215339,1.670403587,44.28332806,67.03955857,24.59999657,7.99999905,11.68333244,107.3170624,7.62429,5919.919723,5,106,152,0,205.9465808,1643,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,43.61,48659,578
Marzo,1,48660,5,166.199997,Hibrida,0,0,55.83634176,36.88327316,7.280385078,96.95545311,3.008423586,0,88.28158845,40,19,146.29888,88.03,370.0361079,13.513839,143,29.96389947,17.44885712,18.53188963,2.217275156,49.95000077,63.47578313,34.58333588,7.16666603,8.19999886,106.6988068,2.940668,4805.78269,3.8,119,141,663,169.3693668,1646,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,25.99,48660,754
Marzo,1,48661,5,165.3800049,1,0,0,52.04982465,41.35929375,6.590881606,94.1304724,7.606723909,0,87.76659814,40,22,146.29888,88.46,351.3121193,10.76913743,155,28.53428384,17.11210495,17.35397216,2.649635036,35.39999867,81.29367263,30.39999962,4.99999905,0,114.671051,3.744193,5440.131807,3,123,141,632,238.9830598,1657,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,94.91,48661,740
Marzo,1,48662,5,155.5099945,1,0,0,58.50427625,35.88193685,5.613786895,91.37988621,7.896598289,0,87.65944312,42,23,135.84896,87.36,372.3233364,13.05382337,147,28.80843777,18.3911009,18.45540545,2.206896552,35.63333512,80.69628099,30.33333588,5.29999924,0,114.5274811,2.979219,5126.702685,3,132,135,555,227.3152365,1652,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,69.59,48662,783
